ProjectID,Date_pv,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor,latitude_pv,longitude_pv,PV_Hour_Orig,DateTime,PV_Hour_From24,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,latitude_wx,longitude_wx,Year,Month,Day,Hour,Date_wx,Date,dt_hour_local_naive,wind_gusts_10m_pred,vapour_pressure_deficit_pred,relative_humidity_2m_pred,temperature_2m_pred,cloud_cover_low_pred,snow_depth_pred,dew_point_2m_pred,surface_pressure_pred,precipitation_pred,wind_speed_100m_pred,global_tilted_irradiance_pred,date
186.0,2021-01-31,13.0,27.0,6.7064083457526085,40.7584399,-73.9034649,13.0,2021-01-31 13:00:00,0.0,24.9179,45.75106,6.917898,16.372084,0.0,0.0,0.0,0.065616794,1023.4396,100.0,0.0,100.0,100.0,0.24853563,5.217536,6.409698,59.03632,60.75127,14.3168,216.0,12.0,204.0,23.149246,216.0,730.4776,40.7584399,-73.9034649,2021.0,1.0,31.0,13.0,2021-01-31,2021-01-31,2021-01-31 13:00:00,,,,,,,,,,,,2021-01-31 13:00:00+00:00
186.0,2021-01-31,14.0,29.0,7.203179334326874,40.7584399,-73.9034649,14.0,2021-01-31 14:00:00,0.0,25.3679,47.921436,8.357899,18.632341,0.0,0.0,0.0,0.065616794,1023.54193,100.0,0.0,100.0,100.0,0.24312262,1.1406506,1.7036484,101.3099,113.19862,11.4087,192.0,3.0,189.0,5.7028637,192.0,741.2862,40.7584399,-73.9034649,2021.0,1.0,31.0,14.0,2021-01-31,2021-01-31,2021-01-31 14:00:00,,,,,,,,,,,,2021-01-31 14:00:00+00:00
186.0,2021-01-31,15.0,19.0,4.7193243914555385,40.7584399,-73.9034649,15.0,2021-01-31 15:00:00,0.0,26.357899,49.46115,9.977901,19.15303,0.003937008,0.0,0.027559055,0.065616794,1023.0494,100.0,0.0,100.0,96.0,0.24584833,2.5010421,2.942314,79.69521,81.25392,7.3820996,208.0,24.0,184.0,49.510323,208.0,683.07477,40.7584399,-73.9034649,2021.0,1.0,31.0,15.0,2021-01-31,2021-01-31,2021-01-31 15:00:00,,,,,,,,,,,,2021-01-31 15:00:00+00:00
186.0,2021-01-31,16.0,8.0,1.987083954297069,40.7584399,-73.9034649,16.0,2021-01-31 16:00:00,0.0,27.0779,50.581543,11.1479,18.624958,0.0,0.0,0.0,0.098425195,1022.156,100.0,0.0,100.0,94.0,0.24767244,5.645932,7.214108,56.3099,60.255207,10.7376,180.0,14.0,166.0,35.239624,180.0,559.8152,40.7584399,-73.9034649,2021.0,1.0,31.0,16.0,2021-01-31,2021-01-31,2021-01-31 16:00:00,,,,,,,,,,,,2021-01-31 16:00:00+00:00
186.0,2021-01-31,17.0,1.0,0.2483854942871336,40.7584399,-73.9034649,17.0,2021-01-31 17:00:00,0.0,26.9879,52.208237,11.777901,18.302029,0.0,0.0,0.0,0.098425195,1021.8562,99.0,1.0,99.0,96.0,0.23863864,6.3034196,8.108932,62.525658,65.55606,11.184999,96.0,3.0,93.0,11.127073,96.0,379.9122,40.7584399,-73.9034649,2021.0,1.0,31.0,17.0,2021-01-31,2021-01-31,2021-01-31 17:00:00,,,,,,,,,,,,2021-01-31 17:00:00+00:00
186.0,2021-01-31,18.0,0.0,0.0,40.7584399,-73.9034649,18.0,2021-01-31 18:00:00,0.0,26.0879,57.286064,13.037899,16.850275,0.003937008,0.0,0.027559055,0.098425195,1021.2526,100.0,1.0,100.0,85.0,0.20550132,7.8294992,11.16933,53.13002,57.264786,12.3035,26.0,1.0,25.0,7.4315524,26.0,155.62987,40.7584399,-73.9034649,2021.0,1.0,31.0,18.0,2021-01-31,2021-01-31,2021-01-31 18:00:00,,,,,,,,,,,,2021-01-31 18:00:00+00:00
186.0,2021-01-31,19.0,0.0,0.0,40.7584399,-73.9034649,19.0,2021-01-31 19:00:00,0.0,25.1879,63.09449,14.387899,16.010809,0.003937008,0.0,0.027559055,0.098425195,1021.14764,100.0,1.0,100.0,80.0,0.17105201,7.9342575,12.594926,49.574005,56.592163,12.3035,0.0,0.0,0.0,0.0,0.0,6.0757847,40.7584399,-73.9034649,2021.0,1.0,31.0,19.0,2021-01-31,2021-01-31,2021-01-31 19:00:00,,,,,,,,,,,,2021-01-31 19:00:00+00:00
186.0,2021-01-31,20.0,0.0,0.0,40.7584399,-73.9034649,20.0,2021-01-31 20:00:00,0.0,22.9379,68.50087,14.117899,13.178324,0.0118110245,0.0,0.08267717,0.098425195,1021.2342,100.0,0.0,100.0,96.0,0.13287544,9.261288,13.964685,52.853233,54.782326,13.6456995,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,1.0,31.0,20.0,2021-01-31,2021-01-31,2021-01-31 20:00:00,,,,,,,,,,,,2021-01-31 20:00:00+00:00
186.0,2021-01-31,21.0,0.0,0.0,40.7584399,-73.9034649,21.0,2021-01-31 21:00:00,0.0,23.0279,69.32594,14.477901,12.368551,0.023622049,0.0,0.16535434,0.098425195,1020.1376,100.0,0.0,100.0,92.0,0.12988791,11.459031,17.896,51.34017,53.13002,17.6723,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,1.0,31.0,21.0,2021-01-31,2021-01-31,2021-01-31 21:00:00,,,,,,,,,,,,2021-01-31 21:00:00+00:00
186.0,2021-01-31,22.0,0.0,0.0,40.7584399,-73.9034649,22.0,2021-01-31 22:00:00,0.0,23.5679,71.8805,15.8279,12.870674,0.01968504,0.0,0.13779527,0.098425195,1019.1436,100.0,0.0,100.0,91.0,0.121809155,11.811699,20.049562,52.695976,54.536564,18.5671,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,1.0,31.0,22.0,2021-01-31,2021-01-31,2021-01-31 22:00:00,,,,,,,,,,,,2021-01-31 22:00:00+00:00
186.0,2021-01-31,23.0,0.0,0.0,40.7584399,-73.9034649,23.0,2021-01-31 23:00:00,0.0,24.2879,76.27758,17.8979,14.393909,0.01968504,0.0,0.13779527,0.13123359,1018.2505,100.0,4.0,100.0,83.0,0.105915934,10.341136,23.024805,51.146618,57.699608,18.5671,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,1.0,31.0,23.0,2021-01-31,2021-01-31,2021-01-31 23:00:00,,,,,,,,,,,,2021-01-31 23:00:00+00:00
186.0,2021-02-01,0.0,0.0,0.0,40.7584399,-73.9034649,0.0,2021-02-01 00:00:00,0.0,25.2779,79.67226,19.8779,15.859598,0.03937008,0.0,0.27559054,0.13123359,1017.5583,97.0,59.0,95.0,80.0,0.09459165,9.660629,21.467043,47.815628,56.475502,16.330101,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,0.0,2021-02-01,2021-02-01,2021-02-01 00:00:00,,,,,,,,,,,,2021-02-01 00:00:00+00:00
186.0,2021-02-01,1.0,0.0,0.0,40.7584399,-73.9034649,1.0,2021-02-01 01:00:00,0.0,26.2679,84.762024,22.3079,15.829342,0.062992126,0.0,0.44094488,0.13123359,1016.8659,99.0,62.0,99.0,13.0,0.073887646,12.670191,22.285955,47.862484,54.395382,19.6856,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,1.0,2021-02-01,2021-02-01,2021-02-01 01:00:00,,,,,,,,,,,,2021-02-01 01:00:00+00:00
186.0,2021-02-01,2.0,0.0,0.0,40.7584399,-73.9034649,2.0,2021-02-01 02:00:00,0.0,27.1679,88.4096,24.1979,16.67894,0.06692914,0.0,0.46850395,0.13123359,1016.0733,97.0,71.0,96.0,8.0,0.058333516,13.290868,23.222816,46.363857,54.01311,20.580399,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,2.0,2021-02-01,2021-02-01,2021-02-01 02:00:00,,,,,,,,,,,,2021-02-01 02:00:00+00:00
186.0,2021-02-01,3.0,0.0,0.0,40.7584399,-73.9034649,3.0,2021-02-01 03:00:00,0.0,28.8779,89.824326,26.2679,17.876942,0.05511811,0.0,0.38582677,0.164042,1015.0859,94.0,69.0,92.0,0.0,0.054941744,15.094363,25.564516,50.411907,57.144287,23.0411,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,3.0,2021-02-01,2021-02-01,2021-02-01 03:00:00,,,,,,,,,,,,2021-02-01 03:00:00+00:00
186.0,2021-02-01,4.0,0.0,0.0,40.7584399,-73.9034649,4.0,2021-02-01 04:00:00,0.0,29.6879,90.19412,27.1679,18.202417,0.03937008,0.0,0.27559054,0.19685039,1013.894,100.0,88.0,94.0,100.0,0.054726124,16.51294,27.470507,54.37201,59.676483,25.278101,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,4.0,2021-02-01,2021-02-01,2021-02-01 04:00:00,,,,,,,,,,,,2021-02-01 04:00:00+00:00
186.0,2021-02-01,5.0,0.0,0.0,40.7584399,-73.9034649,5.0,2021-02-01 05:00:00,0.0,30.1379,90.54772,27.707901,18.346628,0.01968504,0.0,0.13779527,0.2296588,1012.6001,98.0,98.0,91.0,0.0,0.05372858,17.404089,28.481148,52.83545,57.18367,27.067701,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,5.0,2021-02-01,2021-02-01,2021-02-01 05:00:00,,,,,,,,,,,,2021-02-01 05:00:00+00:00
186.0,2021-02-01,6.0,0.0,0.0,40.7584399,-73.9034649,6.0,2021-02-01 06:00:00,0.0,29.6879,90.865105,27.3479,17.600872,0.01968504,0.0,0.13779527,0.2296588,1012.49786,99.0,97.0,99.0,17.0,0.0509817,17.992212,29.286766,51.56267,55.58158,27.738798,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,6.0,2021-02-01,2021-02-01,2021-02-01 06:00:00,,,,,,,,,,,,2021-02-01 06:00:00+00:00
186.0,2021-02-01,7.0,0.0,0.0,40.7584399,-73.9034649,7.0,2021-02-01 07:00:00,0.0,29.0579,92.19865,27.0779,16.112598,0.07480315,0.0,0.52362204,0.26246718,1011.09827,100.0,100.0,100.0,5.0,0.042434037,19.940693,32.281857,46.818287,50.906155,30.4232,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,7.0,2021-02-01,2021-02-01,2021-02-01 07:00:00,,,,,,,,,,,,2021-02-01 07:00:00+00:00
186.0,2021-02-01,8.0,0.0,0.0,40.7584399,-73.9034649,8.0,2021-02-01 08:00:00,0.0,26.537899,88.3777,23.5679,13.086191,0.094488196,0.0,0.66141737,0.26246718,1011.3829,100.0,100.0,99.0,49.0,0.05699104,20.133,32.807724,36.86999,41.406345,32.4365,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,8.0,2021-02-01,2021-02-01,2021-02-01 08:00:00,,,,,,,,,,,,2021-02-01 08:00:00+00:00
186.0,2021-02-01,9.0,0.0,0.0,40.7584399,-73.9034649,9.0,2021-02-01 09:00:00,0.0,26.7179,89.05491,23.9279,12.910198,0.03543307,0.0,0.2480315,0.2952756,1011.18427,100.0,100.0,100.0,100.0,0.054071635,21.072968,33.5714,37.234917,42.299324,31.9891,11.0,0.0,11.0,0.0,11.0,94.66507,40.7584399,-73.9034649,2021.0,2.0,1.0,9.0,2021-02-01,2021-02-01,2021-02-01 09:00:00,,,,,,,,,,,,2021-02-01 09:00:00+00:00
186.0,2021-02-01,10.0,0.0,0.0,40.7584399,-73.9034649,10.0,2021-02-01 10:00:00,0.0,26.9879,89.06785,24.1979,12.518604,0.04330709,0.0,0.3031496,0.328084,1010.2884,100.0,100.0,100.0,99.0,0.05461365,22.712988,36.07054,39.805527,43.995014,34.4498,37.0,0.0,37.0,0.0,37.0,318.85516,40.7584399,-73.9034649,2021.0,2.0,1.0,10.0,2021-02-01,2021-02-01,2021-02-01 10:00:00,,,,,,,,,,,,2021-02-01 10:00:00+00:00
186.0,2021-02-01,11.0,0.0,0.0,40.7584399,-73.9034649,11.0,2021-02-01 11:00:00,0.0,26.9879,89.06785,24.1979,11.996696,0.047244098,0.0,0.33070868,0.3608924,1009.3909,100.0,99.0,99.0,46.0,0.05461365,23.948442,37.015423,40.8334,44.510365,36.6868,68.0,0.0,68.0,0.0,68.0,514.44464,40.7584399,-73.9034649,2021.0,2.0,1.0,11.0,2021-02-01,2021-02-01,2021-02-01 11:00:00,,,,,,,,,,,,2021-02-01 11:00:00+00:00
186.0,2021-02-01,12.0,0.0,0.0,40.7584399,-73.9034649,12.0,2021-02-01 12:00:00,0.0,28.1579,89.12361,25.3679,12.762346,0.05905512,0.0,0.4133858,0.42650917,1008.20087,100.0,99.0,100.0,78.0,0.05701685,25.23451,39.394707,40.325768,43.84972,38.7001,165.0,11.0,154.0,23.595951,165.0,656.75525,40.7584399,-73.9034649,2021.0,2.0,1.0,12.0,2021-02-01,2021-02-01,2021-02-01 12:00:00,,,,,,,,,,,,2021-02-01 12:00:00+00:00
186.0,2021-02-01,13.0,0.0,0.0,40.7584399,-73.9034649,13.0,2021-02-01 13:00:00,0.0,28.9679,90.163155,26.447899,13.672501,0.11023622,0.0,0.77165353,0.4593176,1006.6101,100.0,92.0,100.0,99.0,0.05330828,25.313705,40.70234,33.830544,39.200768,38.476402,137.0,7.0,130.0,13.396951,137.0,736.0976,40.7584399,-73.9034649,2021.0,2.0,1.0,13.0,2021-02-01,2021-02-01,2021-02-01 13:00:00,,,,,,,,,,,,2021-02-01 13:00:00+00:00
186.0,2021-02-01,14.0,0.0,0.0,40.7584399,-73.9034649,14.0,2021-02-01 14:00:00,0.0,29.957901,89.87224,27.3479,13.923628,0.122047246,0.0,0.85433066,0.52493435,1005.1199,100.0,96.0,100.0,71.0,0.05714768,27.336285,41.931667,36.68245,39.805527,41.160797,95.0,0.0,95.0,0.0,95.0,747.0702,40.7584399,-73.9034649,2021.0,2.0,1.0,14.0,2021-02-01,2021-02-01,2021-02-01 14:00:00,,,,,,,,,,,,2021-02-01 14:00:00+00:00
186.0,2021-02-01,15.0,0.0,0.0,40.7584399,-73.9034649,15.0,2021-02-01 15:00:00,0.0,30.7679,89.90795,28.1579,14.348354,0.12992126,0.0,0.9094488,0.5577428,1004.127,100.0,91.0,100.0,36.0,0.05885178,28.502224,44.30898,36.06053,39.879593,46.3059,97.0,0.0,97.0,0.0,97.0,688.9317,40.7584399,-73.9034649,2021.0,2.0,1.0,15.0,2021-02-01,2021-02-01,2021-02-01 15:00:00,,,,,,,,,,,,2021-02-01 15:00:00+00:00
186.0,2021-02-01,16.0,0.0,0.0,40.7584399,-73.9034649,16.0,2021-02-01 16:00:00,0.0,31.5779,88.629295,28.6079,14.808138,0.06692914,0.0,0.46850395,0.62335956,1003.1344,100.0,100.0,100.0,10.0,0.06851816,29.475819,44.702515,32.60458,35.837746,44.5163,74.0,0.0,74.0,0.0,74.0,565.6483,40.7584399,-73.9034649,2021.0,2.0,1.0,16.0,2021-02-01,2021-02-01,2021-02-01 16:00:00,,,,,,,,,,,,2021-02-01 16:00:00+00:00
186.0,2021-02-01,17.0,0.0,0.0,40.7584399,-73.9034649,17.0,2021-02-01 17:00:00,0.0,31.9379,87.99722,28.7879,15.56748,0.06692914,0.0,0.46850395,0.656168,1001.83984,100.0,100.0,100.0,5.0,0.073385656,28.588999,44.137547,37.049313,40.06577,43.8452,57.0,1.0,56.0,3.6530356,57.0,385.62854,40.7584399,-73.9034649,2021.0,2.0,1.0,17.0,2021-02-01,2021-02-01,2021-02-01 17:00:00,,,,,,,,,,,,2021-02-01 17:00:00+00:00
186.0,2021-02-01,18.0,0.0,0.0,40.7584399,-73.9034649,18.0,2021-02-01 18:00:00,0.0,33.2879,88.71284,30.3179,16.857033,0.062992126,0.0,0.44094488,0.68897635,1001.3489,100.0,99.0,100.0,2.0,0.07286042,29.244017,45.293587,39.412735,42.197487,43.3978,15.0,0.0,15.0,0.0,15.0,161.14355,40.7584399,-73.9034649,2021.0,2.0,1.0,18.0,2021-02-01,2021-02-01,2021-02-01 18:00:00,,,,,,,,,,,,2021-02-01 18:00:00+00:00
186.0,2021-02-01,19.0,0.0,0.0,40.7584399,-73.9034649,19.0,2021-02-01 19:00:00,0.0,33.6479,88.73032,30.6779,17.943335,0.05905512,0.0,0.4133858,0.7545932,1001.1516,100.0,97.0,100.0,1.0,0.07380414,27.649355,42.733727,36.77728,39.690327,43.1741,0.0,0.0,0.0,0.0,0.0,8.786472,40.7584399,-73.9034649,2021.0,2.0,1.0,19.0,2021-02-01,2021-02-01,2021-02-01 19:00:00,,,,,,,,,,,,2021-02-01 19:00:00+00:00
186.0,2021-02-01,20.0,0.0,0.0,40.7584399,-73.9034649,20.0,2021-02-01 20:00:00,0.0,32.3879,87.37607,29.0579,17.569529,0.06692914,0.0,0.46850395,0.7545932,1001.04456,100.0,99.0,100.0,0.0,0.07859546,25.003416,38.521244,33.6901,36.7369,40.4897,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,20.0,2021-02-01,2021-02-01,2021-02-01 20:00:00,,,,,,,,,,,,2021-02-01 20:00:00+00:00
186.0,2021-02-01,21.0,0.0,0.0,40.7584399,-73.9034649,21.0,2021-02-01 21:00:00,0.0,33.1079,88.05741,29.957901,18.460562,0.062992126,0.0,0.44094488,0.78740156,1000.7496,100.0,100.0,100.0,13.0,0.076536655,24.899126,37.973694,31.405117,34.43906,35.792,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,21.0,2021-02-01,2021-02-01,2021-02-01 21:00:00,,,,,,,,,,,,2021-02-01 21:00:00+00:00
186.0,2021-02-01,22.0,0.0,0.0,40.7584399,-73.9034649,22.0,2021-02-01 22:00:00,0.0,33.3779,89.04177,30.4979,18.799799,0.06692914,0.0,0.46850395,0.82021,1000.1528,100.0,100.0,100.0,2.0,0.07099289,24.920221,37.938095,24.954727,28.529486,35.1209,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,22.0,2021-02-01,2021-02-01,2021-02-01 22:00:00,,,,,,,,,,,,2021-02-01 22:00:00+00:00
186.0,2021-02-01,23.0,0.0,0.0,40.7584399,-73.9034649,23.0,2021-02-01 23:00:00,0.0,33.4679,87.434265,30.1379,18.545593,0.03937008,0.0,0.27559054,0.82021,999.05597,100.0,100.0,100.0,1.0,0.081700504,25.611452,38.717552,19.384613,22.416193,36.0157,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,1.0,23.0,2021-02-01,2021-02-01,2021-02-01 23:00:00,,,,,,,,,,,,2021-02-01 23:00:00+00:00
186.0,2021-02-02,0.0,0.0,0.0,40.7584399,-73.9034649,0.0,2021-02-02 00:00:00,0.0,33.5579,85.53984,29.6879,18.333698,0.023622049,0.003937009,0.13779527,0.82021,998.05945,100.0,100.0,100.0,0.0,0.09435636,26.173857,39.381363,18.435053,21.31798,36.9105,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,0.0,2021-02-02,2021-02-02,2021-02-02 00:00:00,,,,,,,,,,,,2021-02-02 00:00:00+00:00
186.0,2021-02-02,1.0,0.0,0.0,40.7584399,-73.9034649,1.0,2021-02-02 01:00:00,0.0,33.9179,85.249306,29.957901,19.268635,0.015748031,0.0,0.11023622,0.82021,997.26355,100.0,100.0,100.0,0.0,0.0976482,24.90415,37.805298,19.41158,22.61991,36.9105,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,1.0,2021-02-02,2021-02-02,2021-02-02 01:00:00,,,,,,,,,,,,2021-02-02 01:00:00+00:00
186.0,2021-02-02,2.0,0.0,0.0,40.7584399,-73.9034649,2.0,2021-02-02 02:00:00,0.0,34.4579,83.73855,30.0479,20.24086,0.007874016,0.003937008,0.027559055,0.82021,996.3691,100.0,100.0,75.0,0.0,0.10999417,23.911846,36.56999,19.113073,23.428713,35.1209,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,2.0,2021-02-02,2021-02-02,2021-02-02 02:00:00,,,,,,,,,,,,2021-02-02 02:00:00+00:00
186.0,2021-02-02,3.0,0.0,0.0,40.7584399,-73.9034649,3.0,2021-02-02 03:00:00,0.0,34.9079,81.652306,29.8679,21.203793,0.0,0.0,0.0,0.82021,995.7732,99.0,99.0,62.0,0.0,0.12634891,22.636848,34.897198,18.435053,22.61991,33.555,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,3.0,2021-02-02,2021-02-02,2021-02-02 03:00:00,,,,,,,,,,,,2021-02-02 03:00:00+00:00
186.0,2021-02-02,4.0,0.0,0.0,40.7584399,-73.9034649,4.0,2021-02-02 04:00:00,0.0,35.1779,81.374504,30.0479,21.97462,0.0,0.0,0.0,0.82021,995.2761,100.0,100.0,60.0,0.0,0.12964624,21.51245,32.941677,16.927603,21.512476,31.7654,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,4.0,2021-02-02,2021-02-02,2021-02-02 04:00:00,,,,,,,,,,,,2021-02-02 04:00:00+00:00
186.0,2021-02-02,5.0,0.0,0.0,40.7584399,-73.9034649,5.0,2021-02-02 05:00:00,0.0,35.3579,81.38828,30.2279,22.872723,0.0,0.0,0.0,0.82021,994.9779,99.0,99.0,94.0,0.0,0.13047993,19.874079,31.068539,11.689341,16.738844,29.9758,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,5.0,2021-02-02,2021-02-02,2021-02-02 05:00:00,,,,,,,,,,,,2021-02-02 05:00:00+00:00
186.0,2021-02-02,6.0,0.0,0.0,40.7584399,-73.9034649,6.0,2021-02-02 06:00:00,0.0,34.5479,83.13414,29.957901,22.384586,0.0,0.0,0.0,0.82021,994.77405,100.0,100.0,98.0,0.0,0.11449218,19.019762,29.204634,358.65213,5.2738123,27.9625,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,6.0,2021-02-02,2021-02-02,2021-02-02 06:00:00,,,,,,,,,,,,2021-02-02 06:00:00+00:00
186.0,2021-02-02,7.0,0.0,0.0,40.7584399,-73.9034649,7.0,2021-02-02 07:00:00,0.0,30.7679,85.367805,26.8979,17.508137,0.0,0.0,0.0,0.82021,994.5534,99.0,99.0,90.0,0.0,0.08532512,20.6314,30.91029,350.63986,357.09622,28.8573,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,7.0,2021-02-02,2021-02-02,2021-02-02 07:00:00,,,,,,,,,,,,2021-02-02 07:00:00+00:00
186.0,2021-02-02,8.0,0.0,0.0,40.7584399,-73.9034649,8.0,2021-02-02 08:00:00,0.0,33.4679,87.75454,30.2279,21.300507,0.003937008,0.003937008,0.0,0.82021,995.06696,99.0,100.0,100.0,0.0,0.079618335,19.120789,29.352472,6.043998,10.539137,30.4232,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2021.0,2.0,2.0,8.0,2021-02-02,2021-02-02,2021-02-02 08:00:00,,,,,,,,,,,,2021-02-02 08:00:00+00:00
186.0,2021-02-02,9.0,0.0,0.0,40.7584399,-73.9034649,9.0,2021-02-02 09:00:00,0.0,32.0279,87.35658,28.6979,19.474262,0.007874016,0.0,0.05511811,0.82021,994.9596,100.0,100.0,100.0,0.0,0.07758325,19.524794,29.308117,355.4,0.8746652,27.291399,13.0,0.0,13.0,0.0,13.0,97.060684,40.7584399,-73.9034649,2021.0,2.0,2.0,9.0,2021-02-02,2021-02-02,2021-02-02 09:00:00,,,,,,,,,,,,2021-02-02 09:00:00+00:00
186.0,2021-02-02,10.0,0.0,0.0,40.7584399,-73.9034649,10.0,2021-02-02 10:00:00,0.0,30.4079,86.30212,26.8079,17.057993,0.01968504,0.0,0.13779527,0.82021,994.8507,100.0,100.0,97.0,0.0,0.07871845,20.817326,31.382645,351.34753,356.32184,29.081,44.0,0.0,44.0,0.0,44.0,323.7168,40.7584399,-73.9034649,2021.0,2.0,2.0,10.0,2021-02-02,2021-02-02,2021-02-02 10:00:00,,,,,,,,,,,,2021-02-02 10:00:00+00:00
186.0,2021-02-02,11.0,0.0,0.0,40.7584399,-73.9034649,11.0,2021-02-02 11:00:00,0.0,28.9679,86.86417,25.5479,15.00606,0.01968504,0.0,0.13779527,0.82021,994.64325,100.0,100.0,98.0,0.0,0.071184635,21.892906,34.968826,352.36676,356.33228,30.8706,96.0,8.0,88.0,21.682627,96.0,519.6474,40.7584399,-73.9034649,2021.0,2.0,2.0,11.0,2021-02-02,2021-02-02,2021-02-02 11:00:00,,,,,,,,,,,,2021-02-02 11:00:00+00:00
186.0,2021-02-02,12.0,0.0,0.0,40.7584399,-73.9034649,12.0,2021-02-02 12:00:00,0.0,29.5079,84.97122,25.5479,15.652054,0.0118110245,0.0,0.08267717,0.82021,994.1477,99.0,99.0,99.0,1.0,0.08325833,21.642324,34.49625,352.87506,357.02634,31.318,147.0,0.0,147.0,0.0,147.0,662.25287,40.7584399,-73.9034649,2021.0,2.0,2.0,12.0,2021-02-02,2021-02-02,2021-02-02 12:00:00,,,,,,,,,,,,2021-02-02 12:00:00+00:00
186.0,2021-02-02,13.0,0.0,0.0,40.7584399,-73.9034649,13.0,2021-02-02 13:00:00,0.0,30.3179,85.022865,26.357899,17.26913,0.003937008,0.0,0.027559055,0.82021,993.15485,99.0,97.0,98.0,4.0,0.08575499,19.969532,33.012238,350.32672,354.94626,30.8706,229.0,11.0,218.0,20.883905,229.0,741.8246,40.7584399,-73.9034649,2021.0,2.0,2.0,13.0,2021-02-02,2021-02-02,2021-02-02 13:00:00,,,,,,,,,,,,2021-02-02 13:00:00+00:00
186.0,2021-02-02,14.0,0.0,0.0,40.7584399,-73.9034649,14.0,2021-02-02 14:00:00,0.0,31.2179,83.51638,26.8079,18.339306,0.0,0.0,0.0,0.82021,992.46173,99.0,89.0,98.0,3.0,0.09788898,19.702116,31.41452,347.54175,351.8123,28.409899,268.0,33.0,235.0,61.725597,268.0,752.9458,40.7584399,-73.9034649,2021.0,2.0,2.0,14.0,2021-02-02,2021-02-02,2021-02-02 14:00:00,,,,,,,,,,,,2021-02-02 14:00:00+00:00
186.0,2021-02-02,15.0,0.0,0.0,40.7584399,-73.9034649,15.0,2021-02-02 15:00:00,0.0,31.3979,81.687515,26.447899,18.360718,0.0,0.0,0.0,0.82021,992.26355,100.0,99.0,100.0,0.0,0.10954329,19.969532,30.562693,347.05347,351.15826,29.528399,152.0,19.0,133.0,38.50907,152.0,694.865,40.7584399,-73.9034649,2021.0,2.0,2.0,15.0,2021-02-02,2021-02-02,2021-02-02 15:00:00,,,,,,,,,,,,2021-02-02 15:00:00+00:00
